"Sweep (n)","APD","APD value (ms)","APD value (mV)"
3,"APD 10",22.4,41.3818368624561
3,"APD 20",84.6,27.7343756199116
3,"APD 50",171.8,-13.3148196335469
3,"APD 70",185.2,-40.6860360656538
3,"APD 90",192.2,-67.8009048357808
4,"APD 10",21.4,41.3330087363647
4,"APD 20",83,27.7374273777923
4,"APD 50",170,-13.1195071291813
4,"APD 70",183.4,-40.4815682876461
4,"APD 90",190.4,-67.5720229947274
5,"APD 10",21,41.3696298309333
5,"APD 20",81.8,27.6824957359395
5,"APD 50",168.8,-13.2781985389784
5,"APD 70",182.4,-40.7867440757173
5,"APD 90",189.4,-68.0084243716692
6,"APD 10",20.8,41.329956978484
6,"APD 20",81,27.6702887044166
6,"APD 50",166.4,-13.2598879916941
6,"APD 70",179.6,-40.3045663305648
6,"APD 90",186.8,-68.1365982026591
7,"APD 10",20.2,41.3116464311997
7,"APD 20",79.6,27.6306158519674
7,"APD 50",166.4,-13.2873538126205
7,"APD 70",179.6,-40.5303964137374
7,"APD 90",186.6,-67.767335499093
