"Sweep (n)","APD","APD value (ms)","APD value (mV)"
26,"APD 20",271,30.4870590988174
26,"APD 50",416.2,-10.3454584929921
26,"APD 90",441.6,-64.1784637485615
27,"APD 20",259.2,30.8837875955988
27,"APD 50",412.2,-9.91821241953519
27,"APD 90",438,-64.0869110185351
28,"APD 20",261.6,30.5786118288439
28,"APD 50",412.4,-10.3759760696676
28,"APD 90",438.4,-64.7277801287204
29,"APD 20",264.4,30.2734360620889
29,"APD 50",412.8,-10.2844233396411
29,"APD 90",439.2,-64.453121938641
30,"APD 20",252.8,31.0974106323273
30,"APD 50",412.8,-9.88769484285969
30,"APD 90",439.4,-64.5751922453429
