"Sweep (n)","APD","APD value (ms)","APD value (mV)"
55,"APD 10",33.6,42.1936044587255
55,"APD 20",110,28.3691412590997
55,"APD 50",198,-13.0584719715671
55,"APD 70",211.6,-40.725708918103
55,"APD 90",218.4,-67.7612319833316
56,"APD 10",34.8,42.1936044587255
56,"APD 20",110.6,28.4179693851911
56,"APD 50",198.6,-12.8753664987244
56,"APD 70",212.2,-40.6951913392959
56,"APD 90",219.2,-68.1793228129891
57,"APD 10",34.8,42.1661386377991
57,"APD 20",112,28.3935553221454
57,"APD 50",199.2,-12.8753664987244
57,"APD 70",212.8,-40.4266366457932
57,"APD 90",219.8,-68.0542007398799
58,"APD 10",34.2,42.1234140274692
58,"APD 20",109.4,28.3203131330083
58,"APD 50",198.4,-12.9577639615036
58,"APD 70",212.2,-40.6372079395624
58,"APD 90",219.2,-68.350221254309
59,"APD 10",33.4,42.1478280905149
59,"APD 20",109.2,28.3752447748611
59,"APD 50",196.8,-12.847900677798
59,"APD 70",210.4,-40.4296884036739
59,"APD 90",217.4,-68.0938735923292
