"Sweep (n)","APD","APD value (ms)","APD value (mV)"
20,"APD 20",106.8,33.3190925416148
20,"APD 50",188.2,-7.2875978191405
20,"APD 90",210.4,-61.4685072333032
21,"APD 20",108.4,33.2855232049269
21,"APD 50",187.2,-7.46154801834109
21,"APD 90",209,-61.3952650441661
22,"APD 20",105.6,33.2397468367162
22,"APD 50",184.8,-7.52868669171676
22,"APD 90",206.6,-61.6210951273388
23,"APD 20",103.2,33.2794196891655
23,"APD 50",183.4,-7.40966813436899
23,"APD 90",205.4,-61.3983168020468
24,"APD 20",103.4,33.2946784785691
24,"APD 50",182.6,-7.50427262867106
24,"APD 90",204.4,-61.8713392735572
