"Sweep (n)","APD","APD value (ms)","APD value (mV)"
3,"APD 20",86.2,33.5144050459803
3,"APD 50",131.8,-7.37304703980044
3,"APD 90",146.4,-62.393189871159
4,"APD 20",86.6,33.4625251620082
4,"APD 50",132,-7.45239274469896
4,"APD 90",146.6,-62.4053969026818
5,"APD 20",86.8,33.4533698883661
5,"APD 50",132,-7.78198259581587
5,"APD 90",146.4,-62.3809828396361
6,"APD 20",85.8,33.4442146147239
6,"APD 50",131.6,-7.64465349118382
6,"APD 90",146.2,-61.8896498208415
7,"APD 20",89.2,33.4198005516783
7,"APD 50",134,-7.65686052270667
7,"APD 90",148.4,-62.0483412306385
