"Sweep (n)","APD","APD value (ms)","APD value (mV)"
77,"APD 10",20,41.6564921620478
77,"APD 20",63.6,28.9306626883673
77,"APD 50",154.2,-9.49096634607829
77,"APD 70",169,-34.8205549867374
77,"APD 90",176.2,-60.2111787807475
78,"APD 10",21,41.6564921620478
78,"APD 20",67.6,28.9001451116918
78,"APD 50",156.8,-9.49096634607829
78,"APD 70",171.4,-35.2172834835188
78,"APD 90",178.6,-60.5468721241779
79,"APD 10",21.2,41.7175273153988
79,"APD 20",68.2,28.9001451116918
79,"APD 50",162.4,-9.49096634607829
79,"APD 70",177,-35.0036604467903
79,"APD 90",184.6,-60.7604951609063
80,"APD 10",21.2,41.9006327754517
80,"APD 20",70.4,29.0832505717447
80,"APD 50",161.8,-9.4299311927273
80,"APD 70",176.4,-35.0036604467903
80,"APD 90",184,-60.9741181976348
81,"APD 10",21.4,41.9616679288027
81,"APD 20",70,29.1137681484202
81,"APD 50",163.2,-9.36889603937632
81,"APD 70",178,-34.8205549867374
81,"APD 90",185.6,-60.6689424308799
