"Sweep (n)","APD","APD value (ms)","APD value (mV)"
53,"APD 20",155.8,13.8366702311487
53,"APD 50",256.6,-27.825928356333
53,"APD 90",277,-83.2794208067526
54,"APD 20",151.2,13.7390139789659
54,"APD 50",259.2,-27.8198248405715
54,"APD 90",280.2,-83.0200213868921
55,"APD 20",151.2,13.6962893686359
55,"APD 50",256.8,-27.9937750397721
55,"APD 90",277.6,-83.7341327309787
56,"APD 20",152.6,13.6352542110217
56,"APD 50",255.6,-27.8900152718279
56,"APD 90",276.2,-83.2458514700648
57,"APD 20",155.4,13.5833743270496
57,"APD 50",258.4,-27.9724127346071
57,"APD 90",279.2,-83.6700458154837
