"Sweep (n)","APD","APD value (ms)","APD value (mV)"
23,"APD 20",35.2,28.1494146916884
23,"APD 50",77.2,-11.5295412733303
23,"APD 90",96.6,-64.120484831642
24,"APD 20",34.8,28.1463629338077
24,"APD 50",75.6,-11.2976076743962
24,"APD 90",95.2,-64.141847136807
25,"APD 20",35,28.0822760183128
25,"APD 50",75.6,-11.2915041586348
25,"APD 90",95.2,-64.2944350308426
26,"APD 20",35.4,28.164673481092
26,"APD 50",76.8,-11.4898684208811
26,"APD 90",96.6,-64.2700209677969
27,"APD 20",34.4,28.3477789539347
27,"APD 50",76.2,-11.0900881385078
27,"APD 90",95.6,-63.5681166552331
