"Sweep (n)","APD","APD value (ms)","APD value (mV)"
26,"APD 20",59.2,31.1401374147863
26,"APD 50",100.4,-9.7564699446366
26,"APD 90",113,-63.6261000549667
27,"APD 20",59.4,31.1492926884284
27,"APD 50",100.2,-9.47570821961108
27,"APD 90",113,-63.6566176337738
28,"APD 20",58.4,31.2713630036569
28,"APD 50",99.2,-9.39636251471257
28,"APD 90",112,-63.94043111668
29,"APD 20",58.6,31.2103278460427
29,"APD 50",99.2,-9.65881369245381
29,"APD 90",111.8,-63.8397231066165
30,"APD 20",58.2,31.1279303832635
30,"APD 50",99.8,-9.49096700901464
30,"APD 90",112.6,-63.5650648973524
