"Sweep (n)","APD","APD value (ms)","APD value (mV)"
23,"APD 10",28.8,49.1241466058227
23,"APD 20",96.4,35.3027351640776
23,"APD 50",184.6,-6.18591322420344
23,"APD 70",199.4,-33.4564216462468
23,"APD 90",207.4,-61.407472075689
24,"APD 10",28.8,49.099732542777
24,"APD 20",97.8,35.2966316483162
24,"APD 50",183,-6.03027357228712
24,"APD 70",198.2,-33.5754402035946
24,"APD 90",206,-60.9497083935821
25,"APD 10",29,49.1058360585385
25,"APD 20",96.8,35.308838679839
25,"APD 50",182.6,-6.18591322420344
25,"APD 70",197.4,-33.5327155932646
25,"APD 90",205.4,-61.5203871172753
26,"APD 10",28,49.0783702376121
26,"APD 20",94.4,35.2752693431512
26,"APD 50",182.8,-6.15539564539631
26,"APD 70",197.8,-33.7463386449144
26,"APD 90",205.8,-61.4440931702575
27,"APD 10",28,49.0753184797314
27,"APD 20",96.8,35.2569587958669
27,"APD 50",182.4,-6.08520521413994
27,"APD 70",197.4,-33.5144050459803
27,"APD 90",205.4,-61.4135755914504
