"Sweep (n)","APD","APD value (ms)","APD value (mV)"
11,"APD 10",72,45.5017068231599
11,"APD 20",209.4,32.7758773494794
11,"APD 50",343.6,-5.46264622491323
11,"APD 70",360.6,-30.6091294055194
11,"APD 90",369.6,-56.0913059295559
12,"APD 10",69.8,45.5017068231599
12,"APD 20",211.4,32.7453597728039
12,"APD 50",347,-5.43212864823773
12,"APD 70",364,-30.9143051722743
12,"APD 90",372.8,-55.908200469503
13,"APD 10",71.8,45.5322243998354
13,"APD 20",208.6,32.8369125028304
13,"APD 50",346.4,-5.24902318818478
13,"APD 70",363.4,-30.5175766754929
13,"APD 90",372.4,-56.3659641196354
14,"APD 10",67,45.5627419765109
14,"APD 20",208.4,32.8063949261549
14,"APD 50",344.8,-5.21850561150928
14,"APD 70",362,-30.7922348655723
14,"APD 90",370.8,-56.3049289662844
15,"APD 10",66.4,45.8374001665903
15,"APD 20",210.6,33.1420882695853
15,"APD 50",344.6,-5.1574704581583
15,"APD 70",361.4,-30.5786118288439
15,"APD 90",370.2,-56.0913059295559
