"Sweep (n)","APD","APD value (ms)","APD value (mV)"
5,"APD 20",1.5,33.5693343430422
5,"APD 50",5.5,-1.52587883377464
5,"APD 70",18.5,-27.4658190079436
5,"APD 90",79.5,-52.4902318818478
6,"APD 20",2,32.0434555092675
6,"APD 50",6,-2.44140613403943
6,"APD 70",18.5,-27.1606432411887
6,"APD 90",78.5,-52.1850561150928
7,"APD 20",1.5,33.2641585762873
7,"APD 50",5.5,-2.1362303672845
7,"APD 70",18,-26.5502917076788
7,"APD 90",79,-51.269528814828
8,"APD 20",1.5,36.3159162438365
8,"APD 50",5.5,-0.915527300264787
8,"APD 70",17,-25.3295886406591
8,"APD 90",78,-50.0488257478083
9,"APD 20",1.5,32.9589828095323
9,"APD 50",5.5,-2.1362303672845
9,"APD 70",18,-26.8554674744337
9,"APD 90",78,-51.574704581583
