"Sweep (n)","APD","APD value (ms)","APD value (mV)"
35,"APD 20",2,35.0999975482934
35,"APD 50",13.1,-7.04999950756321
35,"APD 90",29.6,-63.3499955750538
36,"APD 20",2,35.0499975517859
36,"APD 50",13,-6.94999951454813
36,"APD 90",29.7,-63.4999955645765
37,"APD 20",2,34.9999975552784
37,"APD 50",12.9,-7.09999950407075
37,"APD 90",29.2,-63.549995561084
38,"APD 20",2,34.7999975692482
38,"APD 50",12.9,-7.24999949359337
38,"APD 90",29.2,-63.549995561084
39,"APD 20",2,35.0499975517859
39,"APD 50",13,-7.29999949010091
39,"APD 90",29.5,-63.4499955680689
40,"APD 20",2,34.8999975622633
40,"APD 50",13,-7.34999948660846
40,"APD 90",29.4,-63.4999955645765
41,"APD 20",2.1,34.3999975971879
41,"APD 50",13.1,-7.54999947263862
41,"APD 90",29.3,-63.3999955715614
42,"APD 20",2,34.8999975622633
42,"APD 50",12.7,-7.44999947962354
42,"APD 90",29,-63.4499955680689
43,"APD 20",2,34.6999975762331
43,"APD 50",12.6,-7.399999483116
43,"APD 90",28.9,-63.549995561084
44,"APD 20",2.2,33.9999976251275
44,"APD 50",12.9,-7.69999946216124
44,"APD 90",28.9,-63.3999955715614
