"Sweep (n)","APD","APD value (ms)","APD value (mV)"
73,"APD 20",0.9,34.4499975936954
73,"APD 50",5.2,-6.64999953550289
73,"APD 90",23.8,-61.149995728722
74,"APD 20",1,33.4999976600521
74,"APD 50",5.3,-7.19999949708583
74,"APD 90",24.1,-61.149995728722
75,"APD 20",1,32.9999976949767
75,"APD 50",5.3,-6.69999953201043
75,"APD 90",23.9,-61.0999957322145
76,"APD 20",1,32.749997712439
76,"APD 50",5.3,-6.89999951804059
76,"APD 90",24,-61.149995728722
77,"APD 20",1,33.1499976844994
77,"APD 50",5.3,-7.49999947613108
77,"APD 90",24.3,-61.149995728722
78,"APD 20",0.9,33.6999976460823
78,"APD 50",5.4,-7.34999948660846
78,"APD 90",24.4,-61.0999957322145
79,"APD 20",0.9,34.0499976216351
79,"APD 50",5.3,-7.14999950057829
79,"APD 90",24.4,-60.9499957426919
80,"APD 20",1,33.3499976705295
80,"APD 50",5.4,-6.74999952851797
80,"APD 90",24.9,-60.9499957426919
81,"APD 20",0.9,33.9999976251275
81,"APD 50",5.3,-6.99999951105567
81,"APD 90",24.3,-61.0999957322145
82,"APD 20",0.9,33.94999762862
82,"APD 50",5.2,-6.94999951454813
82,"APD 90",24.1,-61.049995735707
