"Sweep (n)","APD","APD value (ms)","APD value (mV)"
45,"APD 20",1.6,32.749997712439
45,"APD 50",9.1,-7.8999994481914
45,"APD 90",27.2,-63.0499955960086
46,"APD 20",1.6,32.5499977264089
46,"APD 50",9.2,-8.1499994307291
46,"APD 90",27,-62.9499956029935
47,"APD 20",1.6,32.6999977159315
47,"APD 50",9.1,-7.99999944120648
47,"APD 90",26.9,-63.0499955960086
48,"APD 20",1.5,33.4499976635446
48,"APD 50",9.2,-8.34999941675927
48,"APD 90",26.8,-62.899995606486
49,"APD 20",1.6,32.5999977229164
49,"APD 50",9.2,-8.19999942723664
49,"APD 90",27.1,-62.7999956134709
50,"APD 20",1.5,33.6999976460823
50,"APD 50",9.2,-8.24999942374418
50,"APD 90",27.1,-62.999995599501
51,"APD 20",1.5,33.6999976460823
51,"APD 50",9.1,-8.1499994307291
51,"APD 90",27.1,-62.899995606486
52,"APD 20",1.6,32.749997712439
52,"APD 50",9.1,-7.74999945866878
52,"APD 90",27,-62.8499956099784
53,"APD 20",1.6,32.7999977089466
53,"APD 50",9.2,-7.74999945866878
53,"APD 90",27.2,-62.999995599501
54,"APD 20",1.6,32.9499976984692
54,"APD 50",9.3,-8.04999943771402
54,"APD 90",27.3,-62.899995606486
