"Sweep (n)","APD","APD value (ms)","APD value (mV)"
49,"APD 20",2.8,27.8499980547001
49,"APD 50",13.2,-11.3999992037192
49,"APD 90",40.4,-63.4499955680689
50,"APD 20",2.8,27.8499980547001
50,"APD 50",13.3,-11.1499992211815
50,"APD 90",40.4,-63.4499955680689
51,"APD 20",2.9,27.8999980512076
51,"APD 50",13.4,-11.2999992107042
51,"APD 90",40.6,-63.2999955785463
52,"APD 20",2.8,27.9499980477151
52,"APD 50",13.3,-10.8999992386438
52,"APD 90",41,-63.2499955820387
53,"APD 20",2.8,27.8999980512076
53,"APD 50",13.1,-11.099999224674
53,"APD 90",40.6,-63.3999955715614
54,"APD 20",2.8,27.749998061685
54,"APD 50",13.1,-11.3499992072117
54,"APD 90",40.5,-63.4499955680689
55,"APD 20",2.7,28.1999980302528
55,"APD 50",13.2,-10.9499992351514
55,"APD 90",40.2,-63.1999955855312
56,"APD 20",2.7,28.2999980232679
56,"APD 50",13.1,-10.8999992386438
56,"APD 90",40.6,-63.1499955890237
57,"APD 20",2.8,28.5499980058056
57,"APD 50",13.5,-10.7499992491212
57,"APD 90",41.3,-63.2999955785463
58,"APD 20",2.8,28.1499980337453
58,"APD 50",13.6,-11.0499992281665
58,"APD 90",41.6,-63.2499955820387
