"Sweep (n)","APD","APD value (ms)","APD value (mV)"
41,"APD 20",1.1,27.9499980477151
41,"APD 50",6.6,-10.1499992910307
41,"APD 90",37.8,-61.3499957147522
42,"APD 20",1.1,28.2499980267604
42,"APD 50",6.6,-9.84999931198548
42,"APD 90",37.8,-61.4999957042748
43,"APD 20",1.1,28.3499980197755
43,"APD 50",6.7,-10.2999992805533
43,"APD 90",38.1,-61.3999957112597
44,"APD 20",1.1,28.0499980407302
44,"APD 50",6.7,-10.2499992840458
44,"APD 90",38,-61.3499957147522
45,"APD 20",1.1,28.0999980372378
45,"APD 50",6.6,-10.0999992945232
45,"APD 90",37.8,-61.4499957077673
46,"APD 20",1.1,28.2999980232679
46,"APD 50",6.6,-9.9999993015081
46,"APD 90",38.5,-61.4999957042748
47,"APD 20",1.1,28.0999980372378
47,"APD 50",6.6,-9.9999993015081
47,"APD 90",38.6,-61.4999957042748
48,"APD 20",1.1,28.0999980372378
48,"APD 50",6.7,-10.1999992875383
48,"APD 90",38.4,-61.4499957077673
49,"APD 20",1.1,27.9999980442227
49,"APD 50",6.6,-9.9999993015081
49,"APD 90",38.1,-61.4499957077673
50,"APD 20",1.1,27.7999980581925
50,"APD 50",6.7,-10.3499992770609
50,"APD 90",38.1,-61.4499957077673
