"Sweep (n)","APD","APD value (ms)","APD value (mV)"
34,"APD 20",1.2,24.1499983131421
34,"APD 50",6.9,-15.1499989417848
34,"APD 90",36.6,-67.249995302642
35,"APD 20",1.2,24.049998320127
35,"APD 50",6.9,-14.9999989522622
35,"APD 90",36.6,-67.1999953061345
36,"APD 20",1.2,23.8999983306044
36,"APD 50",6.9,-14.8499989627395
36,"APD 90",37,-67.0999953131194
37,"APD 20",1.2,23.6499983480667
37,"APD 50",6.9,-15.2499989347999
37,"APD 90",37.2,-67.0999953131194
38,"APD 20",1.2,23.9499983271119
38,"APD 50",6.8,-14.799998966232
38,"APD 90",36.7,-67.0499953166118
39,"APD 20",1.2,23.7999983375893
39,"APD 50",6.9,-15.2499989347999
39,"APD 90",35.9,-67.1999953061345
40,"APD 20",1.2,23.7499983410817
40,"APD 50",6.8,-15.3499989278149
40,"APD 90",35.8,-67.2999952991495
41,"APD 20",1.2,23.6999983445742
41,"APD 50",6.9,-14.9999989522622
41,"APD 90",36.5,-67.2999952991495
42,"APD 20",1.2,24.049998320127
42,"APD 50",7,-15.1499989417848
42,"APD 90",36.7,-67.1999953061345
43,"APD 20",1.2,23.8499983340968
43,"APD 50",7,-15.44999892083
43,"APD 90",36.7,-67.2999952991495
